kode_pintu	tinggi_air	kode_kota	banjir
19	1340	3	0
21	1970	2	0
1	1300	1	0
23	250	0	0
8	1170	0	0
9	6140	0	0
4	120	0	0
10	70	3	0
11	2880	0	0
12	1800	2	0
13	1770	2	0
24	-2040	2	0
15	740	0	0
5	570	0	0
16	1270	1	0
2	3310	1	0
6	380	2	0
3	390	1	0
17	1800	4	0
18	1960	3	0
19	1350	3	0
21	2000	2	0
1	1300	1	0
23	260	0	0
8	1150	0	0
9	6140	0	0
4	120	0	0
10	80	3	0
11	2870	0	0
12	1840	2	0
13	1820	2	0
24	-2030	2	0
15	750	0	0
5	560	0	0
16	1270	1	0
2	3310	1	0
6	370	2	0
3	390	1	0
17	1800	4	0
18	1960	3	0
19	1360	3	0
21	2040	2	0
1	1300	1	0
23	250	0	0
8	1150	0	0
9	6130	0	0
4	110	0	0
10	50	3	0
11	2880	0	0
12	1920	2	0
13	1820	2	0
24	-2040	2	0
15	750	0	0
5	550	0	0
16	1270	1	0
2	3310	1	0
6	420	2	0
3	390	1	0
17	1800	4	0
18	1980	3	0
19	1390	3	0
21	2090	2	0
1	1200	1	0
23	250	0	0
8	1150	0	0
9	6130	0	0
4	120	0	0
10	60	3	0
11	2870	0	0
12	1970	2	0
13	1950	2	0
24	-2030	2	0
15	740	0	0
5	550	0	0
16	1270	1	0
2	3310	1	0
6	500	2	0
3	390	1	0
17	1800	4	0
18	2010	3	0
19	1460	3	0
21	2190	2	0
1	1200	1	0
23	250	0	0
8	1140	0	0
9	6110	0	0
4	100	0	0
10	60	3	0
11	2860	0	0
12	1990	2	0
13	1950	2	0
24	-2020	2	0
15	750	0	0
5	540	0	0
16	1270	1	0
2	3310	1	0
6	550	2	0
3	390	1	0
17	1800	4	0
18	2040	3	0
19	1510	3	0
21	2200	2	0
1	1200	1	0
23	240	0	0
8	1150	0	0
9	6110	0	0
4	100	0	0
10	70	3	0
11	2850	0	0
12	2120	2	0
13	1990	2	0
24	-2010	2	0
15	750	0	0
5	540	0	0
16	1270	1	0
2	3310	1	0
6	600	2	0
3	390	1	0
17	1800	4	0
18	2070	3	0
19	1550	3	0
21	2310	2	0
1	1200	1	0
23	240	0	0
8	1150	0	0
9	6100	0	0
4	110	0	0
10	60	3	0
11	2840	0	0
12	2100	2	0
13	1990	2	0
24	-2000	2	0
15	760	0	0
5	540	0	0
16	1270	1	0
2	3310	1	0
6	680	2	0
3	390	1	0
17	1800	4	0
18	2100	3	0
19	1600	3	0
21	2260	2	0
1	1200	1	0
23	240	0	0
8	1140	0	0
9	6090	0	0
4	120	0	0
10	70	3	0
11	2850	0	0
12	2210	2	0
13	2220	2	0
24	-1990	2	0
15	750	0	0
5	530	0	0
16	1270	1	0
2	3310	1	0
6	750	2	0
3	390	1	0
17	1830	4	0
18	2900	3	0
19	1580	3	0
21	2260	2	0
1	1200	1	0
23	250	0	0
8	1140	0	0
9	6090	0	0
4	120	0	0
10	70	3	0
11	2880	0	0
12	2220	2	0
13	2220	2	0
24	-1980	2	0
15	750	0	0
5	540	0	0
16	1270	1	0
2	3310	1	0
6	760	2	0
3	390	1	0
17	1870	4	0
18	3040	3	0
19	1530	3	0
21	2210	2	0
1	1200	1	0
23	250	0	0
8	1150	0	0
9	6080	0	0
4	120	0	0
10	80	3	0
11	2890	0	0
12	2210	2	0
13	2250	2	0
24	-1970	2	0
15	760	0	0
5	560	0	0
16	1270	1	0
2	3310	1	0
6	800	2	0
3	390	1	0
17	1900	4	0
18	3120	3	0
19	1490	3	0
21	2170	2	0
1	1200	1	0
23	240	0	0
8	1130	0	0
9	6080	0	0
4	120	0	0
10	90	3	0
11	2890	0	0
12	2150	2	0
13	2250	2	0
24	-1960	2	0
15	770	0	0
5	590	0	0
16	1270	1	0
2	3310	1	0
6	780	2	0
3	390	1	0
17	1910	4	0
18	3160	3	0
19	1450	3	0
21	2140	2	0
1	1200	1	0
23	230	0	0
8	1140	0	0
9	6090	0	0
4	130	0	0
10	90	3	0
11	2890	0	0
12	2110	2	0
13	2240	2	0
24	-1960	2	0
15	760	0	0
5	600	0	0
16	1270	1	0
2	3310	1	0
6	710	2	0
3	390	1	0
17	1920	4	0
18	3180	3	0
19	1420	3	0
21	2110	2	0
1	1200	1	0
23	230	0	0
8	1140	0	0
9	6080	0	0
4	130	0	0
10	110	3	0
11	2880	0	0
12	2120	2	0
13	2240	2	0
24	-1940	2	0
15	760	0	0
5	580	0	0
16	1270	1	0
2	3310	1	0
6	630	2	0
3	390	1	0
17	1910	4	0
18	3210	3	0
19	1370	3	0
21	2060	2	0
1	1200	1	0
23	210	0	0
8	1140	0	0
9	6080	0	0
4	130	0	0
10	100	3	0
11	2880	0	0
12	2190	2	0
13	2100	2	0
24	-1950	2	0
15	760	0	0
5	560	0	0
16	1270	1	0
2	3420	1	0
6	660	2	0
3	390	1	0
17	1880	4	0
18	3070	3	0
19	1370	3	0
21	2060	2	0
1	1210	1	0
23	250	0	0
8	1130	0	0
9	6080	0	0
4	120	0	0
10	110	3	0
11	2930	0	0
12	2110	2	0
13	2100	2	0
24	-1930	2	0
15	770	0	0
5	570	0	0
16	1270	1	0
2	3420	1	0
6	720	2	0
3	390	1	0
17	1890	4	0
18	3000	3	0
19	1450	3	0
21	2180	2	0
1	1210	1	0
23	200	0	0
8	1130	0	0
9	6080	0	0
4	110	0	0
10	100	3	0
11	2950	0	0
12	2030	2	0
13	2150	2	0
24	-1920	2	0
15	750	0	0
5	590	0	0
16	1270	1	0
2	3430	1	0
6	690	2	0
3	390	1	0
17	1900	4	0
18	2860	3	0
19	1510	3	0
21	2210	2	0
1	1210	1	0
23	200	0	0
8	1130	0	0
9	6080	0	0
4	100	0	0
10	100	3	0
11	2930	0	0
12	1960	2	0
13	2150	2	0
24	-1900	2	0
15	770	0	0
5	600	0	0
16	1270	1	0
2	3420	1	0
6	620	2	0
3	390	1	0
17	1900	4	0
18	2810	3	0
19	1520	3	0
21	2190	2	0
1	1210	1	0
23	200	0	0
8	1140	0	0
9	6080	0	0
4	100	0	0
10	110	3	0
11	2900	0	0
12	1930	2	0
13	2050	2	0
24	-1890	2	0
15	760	0	0
5	600	0	0
16	1270	1	0
2	3410	1	0
6	550	2	0
3	390	1	0
17	1890	4	0
18	2270	3	0
19	1510	3	0
21	2090	2	0
1	1210	1	0
23	200	0	0
8	1130	0	0
9	6060	0	0
4	120	0	0
10	110	3	0
11	2880	0	0
12	1930	2	0
13	2050	2	0
24	-1890	2	0
15	760	0	0
5	590	0	0
16	1270	1	0
2	3420	1	0
6	540	2	0
3	390	1	0
17	1880	4	0
18	2210	3	0
19	1500	3	0
21	2090	2	0
1	1210	1	0
23	200	0	0
8	1130	0	0
9	6060	0	0
4	120	0	0
10	110	3	0
11	2870	0	0
12	1870	2	0
13	1950	2	0
24	-1870	2	0
15	610	0	0
5	590	0	0
16	1270	1	0
2	3440	1	0
6	520	2	0
3	390	1	0
17	1870	4	0
18	2190	3	0
19	1470	3	0
21	2100	2	0
1	1500	1	0
23	200	0	0
8	1130	0	0
9	6060	0	0
4	120	0	0
10	90	3	0
11	2830	0	0
12	1850	2	0
13	1950	2	0
24	-1870	2	0
15	690	0	0
5	600	0	0
16	1270	1	0
2	3450	1	0
6	570	2	0
3	390	1	0
17	1860	4	0
18	2180	3	0
19	1470	3	0
21	2170	2	0
1	1500	1	0
23	200	0	0
8	1150	0	0
9	6050	0	0
4	120	0	0
10	100	3	0
11	2830	0	0
12	1820	2	0
13	2040	2	0
24	-1890	2	0
15	700	0	0
5	600	0	0
16	1270	1	0
2	3450	1	0
6	590	2	0
3	390	1	0
17	1860	4	0
18	2180	3	0
19	1500	3	0
21	2100	2	0
1	1500	1	0
23	200	0	0
8	1150	0	0
9	6050	0	0
4	120	0	0
10	90	3	0
11	2820	0	0
12	1810	2	0
13	2040	2	0
24	-1900	2	0
15	710	0	0
5	590	0	0
16	1270	1	0
2	3460	1	0
6	570	2	0
3	390	1	0
17	1850	4	0
18	2190	3	0
19	1470	3	0
21	2070	2	0
1	1500	1	0
23	200	0	0
8	1130	0	0
9	6040	0	0
4	120	0	0
10	90	3	0
11	2810	0	0
12	1810	2	0
13	1900	2	0
24	-1920	2	0
15	710	0	0
5	560	0	0
16	1270	1	0
2	3460	1	0
6	440	2	0
3	390	1	0
17	1810	4	0
18	2140	3	0
19	1420	3	0
21	1980	2	0
1	1500	1	0
23	400	0	0
8	1130	0	0
9	6030	0	0
4	110	0	0
10	90	3	0
11	2810	0	0
12	1800	2	0
13	1830	2	0
24	-1930	2	0
15	710	0	0
5	550	0	0
16	1270	1	0
2	3460	1	0
6	410	2	0
3	390	1	0
17	1800	4	0
18	2130	3	0
19	1380	3	0
21	1940	2	0
1	1500	1	0
23	400	0	0
8	1130	0	0
9	6030	0	0
4	110	0	0
10	90	3	0
11	2810	0	0
12	1760	2	0
13	1830	2	0
24	-1960	2	0
15	710	0	0
5	540	0	0
16	1270	1	0
2	3470	1	0
6	350	2	0
3	390	1	0
17	1800	4	0
18	2110	3	0
19	1360	3	0
21	1930	2	0
1	1500	1	0
23	400	0	0
8	1130	0	0
9	5920	0	0
4	110	0	0
10	90	3	0
11	2790	0	0
12	1750	2	0
13	1730	2	0
24	-1970	2	0
15	710	0	0
5	530	0	0
16	1000	1	0
2	3470	1	0
6	360	2	0
3	390	1	0
17	1800	4	0
18	2100	3	0
19	1350	3	0
21	1980	2	0
1	1500	1	0
23	400	0	0
8	1130	0	0
9	5910	0	0
4	110	0	0
10	90	3	0
11	2770	0	0
12	1690	2	0
13	1730	2	0
24	-1980	2	0
15	710	0	0
5	530	0	0
16	1000	1	0
2	3470	1	0
6	340	2	0
3	390	1	0
17	1800	4	0
18	2090	3	0
19	1340	3	0
21	1890	2	0
1	1500	1	0
23	300	0	0
8	1150	0	0
9	5890	0	0
4	110	0	0
10	90	3	0
11	2730	0	0
12	1660	2	0
13	1730	2	0
24	-2000	2	0
15	730	0	0
5	530	0	0
16	1270	1	0
2	3470	1	0
6	320	2	0
3	390	1	0
17	1800	4	0
18	2090	3	0
19	1330	3	0
21	1940	2	0
1	1500	1	0
23	300	0	0
8	1160	0	0
9	5890	0	0
4	110	0	0
10	90	3	0
11	2720	0	0
12	1680	2	0
13	1730	2	0
24	-1990	2	0
15	730	0	0
5	530	0	0
16	1270	1	0
2	3470	1	0
6	330	2	0
3	390	1	0
17	1800	4	0
18	2120	3	0
19	1330	3	0
21	1910	2	0
1	1500	1	0
23	300	0	0
8	1160	0	0
9	5890	0	0
4	130	0	0
10	90	3	0
11	2710	0	0
12	1670	2	0
13	1780	2	0
24	-1990	2	0
15	720	0	0
5	530	0	0
16	1270	1	0
2	3470	1	0
6	330	2	0
3	390	1	0
17	1800	4	0
18	2160	3	0
19	1330	3	0
21	1900	2	0
1	1500	1	0
23	300	0	0
8	1160	0	0
9	5890	0	0
4	150	0	0
10	90	3	0
11	2690	0	0
12	1680	2	0
13	1780	2	0
24	-2020	2	0
15	720	0	0
5	530	0	0
16	1270	1	0
2	3470	1	0
6	320	2	0
3	390	1	0
17	1800	4	0
18	2150	3	0
19	1340	3	0
21	1900	2	0
1	1500	1	0
23	300	0	0
8	1160	0	0
9	5880	0	0
4	160	0	0
10	100	3	0
11	2680	0	0
12	1680	2	0
13	1750	2	0
24	-2020	2	0
15	720	0	0
5	530	0	0
16	1270	1	0
2	3470	1	0
6	310	2	0
3	390	1	0
17	1800	4	0
18	2170	3	0
19	1350	3	0
21	1920	2	0
1	1500	1	0
23	300	0	0
8	1240	0	0
9	5880	0	0
4	160	0	0
10	90	3	0
11	2670	0	0
12	1660	2	0
13	1750	2	0
24	-2030	2	0
15	720	0	0
5	530	0	0
16	1270	1	0
2	3450	1	0
6	350	2	0
3	390	1	0
17	1800	4	0
18	2210	3	0
19	1360	3	0
21	1930	2	0
1	1200	1	0
23	300	0	0
8	1330	0	0
9	5880	0	0
4	160	0	0
10	80	3	0
11	2670	0	0
12	1680	2	0
13	1760	2	0
24	-2030	2	0
15	710	0	0
5	530	0	0
16	1000	1	0
2	3440	1	0
6	350	2	0
3	390	1	0
17	1800	4	0
18	2230	3	0
19	1370	3	0
21	1910	2	0
1	1200	1	0
23	300	0	0
8	1320	0	0
9	5880	0	0
4	150	0	0
10	80	3	0
11	2670	0	0
12	1690	2	0
13	1760	2	0
24	-2040	2	0
15	720	0	0
5	530	0	0
16	1270	1	0
2	3440	1	0
6	300	2	0
3	390	1	0
17	1800	4	0
18	2240	3	0
19	1360	3	0
21	1900	2	0
1	1200	1	0
23	200	0	0
8	1280	0	0
9	5880	0	0
4	150	0	0
10	80	3	0
11	2670	0	0
12	1670	2	0
13	1730	2	0
24	-2050	2	0
15	700	0	0
5	530	0	0
16	1270	1	0
2	3440	1	0
6	250	2	0
3	390	1	0
17	450	4	0
18	2250	3	0
19	1350	3	0
21	1860	2	0
1	1200	1	0
23	200	0	0
8	1270	0	0
9	5870	0	0
4	160	0	0
10	70	3	0
11	2670	0	0
12	1680	2	0
13	1730	2	0
24	-2040	2	0
15	710	0	0
5	530	0	0
16	1270	1	0
2	3450	1	0
6	260	2	0
3	390	1	0
17	450	4	0
18	2250	3	0
19	1350	3	0
21	1890	2	0
1	1200	1	0
23	200	0	0
8	1250	0	0
9	5870	0	0
4	150	0	0
10	70	3	0
11	2670	0	0
12	1680	2	0
13	1730	2	0
24	-2040	2	0
15	710	0	0
5	530	0	0
16	1270	1	0
2	3480	1	0
6	270	2	0
3	390	1	0
17	450	4	0
18	2250	3	0
19	1350	3	0
21	1890	2	0
1	1200	1	0
23	200	0	0
8	1230	0	0
9	5870	0	0
4	160	0	0
10	70	3	0
11	2680	0	0
12	1690	2	0
13	1700	2	0
24	-2030	2	0
15	710	0	0
5	530	0	0
16	1270	1	0
2	3480	1	0
6	290	2	0
3	390	1	0
17	1800	4	0
18	2250	3	0
19	1350	3	0
21	1910	2	0
1	1200	1	0
23	200	0	0
8	1220	0	0
9	5870	0	0
4	150	0	0
10	70	3	0
11	2680	0	0
12	1640	2	0
13	1700	2	0
24	-2030	2	0
15	710	0	0
5	530	0	0
16	1270	1	0
2	3490	1	0
6	350	2	0
3	390	1	0
17	1800	4	0
18	2250	3	0
19	1370	3	0
21	1950	2	0
1	1200	1	0
23	200	0	0
8	1210	0	0
9	5860	0	0
4	160	0	0
10	70	3	0
11	2680	0	0
12	1650	2	0
13	1800	2	0
24	-2020	2	0
15	710	0	0
5	530	0	0
16	1270	1	0
2	3490	1	0
6	360	2	0
3	390	1	0
17	1800	4	0
18	2260	3	0
19	1390	3	0
21	1960	2	0
1	1200	1	0
23	200	0	0
8	1190	0	0
9	5870	0	0
4	150	0	0
10	60	3	0
11	2680	0	0
12	1700	2	0
13	1800	2	0
24	-2020	2	0
15	710	0	0
5	530	0	0
16	1270	1	0
2	3490	1	0
6	380	2	0
3	390	1	0
17	1800	4	0
18	2260	3	0
19	1410	3	0
21	1990	2	0
1	1200	1	0
23	200	0	0
8	1190	0	0
9	5870	0	0
4	160	0	0
10	60	3	0
11	2690	0	0
12	1710	2	0
13	1820	2	0
24	-2020	2	0
15	720	0	0
5	530	0	0
16	1270	1	0
2	3490	1	0
6	370	2	0
3	390	1	0
17	450	4	0
18	2260	3	0
19	1410	3	0
21	1960	2	0
1	1200	1	0
23	200	0	0
8	1180	0	0
9	5860	0	0
4	160	0	0
10	70	3	0
11	2690	0	0
12	1690	2	0
13	1820	2	0
24	-2010	2	0
15	710	0	0
5	530	0	0
16	1270	1	0
2	3490	1	0
6	380	2	0
3	390	1	0
17	450	4	0
18	2260	3	0
19	1410	3	0
21	2050	2	0
1	1200	1	0
23	200	0	0
8	1180	0	0
9	5860	0	0
4	140	0	0
10	70	3	0
11	2690	0	0
12	1930	2	0
13	1920	2	0
24	-2000	2	0
15	720	0	0
5	530	0	0
16	1270	1	0
2	3490	1	0
6	450	2	0
3	390	1	0
17	100	4	0
18	2260	3	0
19	1460	3	0
21	2080	2	0
1	1200	1	0
23	200	0	0
8	1170	0	0
9	5870	0	0
4	140	0	0
10	60	3	0
11	2690	0	0
12	1950	2	0
13	1920	2	0
24	-2000	2	0
15	700	0	0
5	530	0	0
16	1270	1	0
2	3500	1	0
6	520	2	0
3	390	1	0
17	100	4	0
18	2270	3	0
19	1470	3	0
21	2110	2	0
1	1200	1	0
23	200	0	0
8	1160	0	0
9	5900	0	0
4	140	0	0
10	60	3	0
11	2690	0	0
12	1930	2	0
13	1960	2	0
24	-2000	2	0
15	700	0	0
5	530	0	0
16	1270	1	0
2	3500	1	0
6	560	2	0
3	390	1	0
17	450	4	0
18	2280	3	0
19	1500	3	0
21	2110	2	0
1	1200	1	0
23	200	0	0
8	1160	0	0
9	5940	0	0
4	140	0	0
10	70	3	0
11	2700	0	0
12	1940	2	0
13	1960	2	0
24	-1990	2	0
15	690	0	0
5	530	0	0
16	1270	1	0
2	3510	1	0
6	530	2	0
3	390	1	0
17	450	4	0
18	2290	3	0
19	1500	3	0
21	2090	2	0
1	1200	1	0
23	200	0	0
8	1160	0	0
9	5970	0	0
4	140	0	0
10	80	3	0
11	2740	0	0
12	1970	2	0
13	1970	2	0
24	-1990	2	0
15	700	0	0
5	530	0	0
16	1270	1	0
2	3510	1	0
6	500	2	0
3	390	1	0
17	1800	4	0
18	2290	3	0
19	1510	3	0
21	2140	2	0
1	1200	1	0
23	200	0	0
8	1150	0	0
9	6000	0	0
4	140	0	0
10	70	3	0
11	2750	0	0
12	2000	2	0
13	1970	2	0
24	-1980	2	0
15	700	0	0
5	530	0	0
16	1270	1	0
2	3520	1	0
6	520	2	0
3	390	1	0
17	1800	4	0
18	2300	3	0
19	1530	3	0
21	2160	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6140	0	0
4	140	0	0
10	90	3	0
11	2730	0	0
12	2080	2	0
13	2000	2	0
24	-1970	2	0
15	700	0	0
5	530	0	0
16	1270	1	0
2	3520	1	0
6	560	2	0
3	390	1	0
17	1800	4	0
18	2310	3	0
19	1550	3	0
21	2210	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6170	0	0
4	140	0	0
10	100	3	0
11	2770	0	0
12	2160	2	0
13	2000	2	0
24	-1960	2	0
15	700	0	0
5	530	0	0
16	1270	1	0
2	3520	1	0
6	640	2	0
3	390	1	0
17	1800	4	0
18	2320	3	0
19	1630	3	0
21	2350	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6180	0	0
4	140	0	0
10	90	3	0
11	2810	0	0
12	2250	2	0
13	2150	2	0
24	-1950	2	0
15	700	0	0
5	530	0	0
16	1270	1	0
2	3520	1	0
6	740	2	0
3	390	1	0
17	1800	4	0
18	2340	3	0
19	1680	3	0
21	2260	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6180	0	0
4	140	0	0
10	100	3	0
11	2880	0	0
12	2230	2	0
13	2150	2	0
24	-1940	2	0
15	700	0	0
5	530	0	0
16	600	1	0
2	3500	1	0
6	820	2	0
3	390	1	0
17	1870	4	0
18	2390	3	0
19	1710	3	0
21	2340	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6180	0	0
4	130	0	0
10	100	3	0
11	2920	0	0
12	2190	2	0
13	2260	2	0
24	-1930	2	0
15	700	0	0
5	530	0	0
16	600	1	0
2	3480	1	0
6	830	2	0
3	390	1	0
17	1900	4	0
18	3000	3	0
19	1690	3	0
21	2360	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6170	0	0
4	130	0	0
10	90	3	0
11	2930	0	0
12	2080	2	0
13	2260	2	0
24	-1920	2	0
15	700	0	0
5	530	0	0
16	600	1	0
2	3470	1	0
6	770	2	0
3	390	1	0
17	1910	4	0
18	3120	3	0
19	1640	3	0
21	2000	2	0
1	1200	1	0
23	-150	0	0
8	1130	0	0
9	6150	0	0
4	130	0	0
10	90	3	0
11	2930	0	0
12	2230	2	0
13	2200	2	0
24	-1910	2	0
15	710	0	0
5	530	0	0
16	600	1	0
2	3400	1	0
6	760	2	0
3	390	1	0
17	1920	4	0
18	3170	3	0
19	1570	3	0
21	1970	2	0
1	1200	1	0
23	-150	0	0
8	1130	0	0
9	6150	0	0
4	130	0	0
10	100	3	0
11	2920	0	0
12	2230	2	0
13	2200	2	0
24	-1910	2	0
15	700	0	0
5	530	0	0
16	590	1	0
2	3400	1	0
6	790	2	0
3	390	1	0
17	1930	4	0
18	3190	3	0
19	1510	3	0
21	1890	2	0
1	1200	1	0
23	200	0	0
8	1130	0	0
9	6150	0	0
4	140	0	0
10	110	3	0
11	2920	0	0
12	2210	2	0
13	2220	2	0
24	-1910	2	0
15	700	0	0
5	530	0	0
16	590	1	0
2	3400	1	0
6	790	2	0
3	390	1	0
17	1930	4	0
18	3150	3	0
19	1470	3	0
21	1930	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6130	0	0
4	130	0	0
10	110	3	0
11	2930	0	0
12	2210	2	0
13	2220	2	0
24	-1900	2	0
15	690	0	0
5	530	0	0
16	600	1	0
2	3390	1	0
6	770	2	0
3	390	1	0
17	1930	4	0
18	3080	3	0
19	1450	3	0
21	1940	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6100	0	0
4	140	0	0
10	110	3	0
11	2920	0	0
12	1960	2	0
13	2200	2	0
24	-1860	2	0
15	690	0	0
5	400	0	0
16	600	1	0
2	3380	1	0
6	680	2	0
3	390	1	0
17	1920	4	0
18	3010	3	0
19	1420	3	0
21	2060	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6090	0	0
4	130	0	0
10	100	3	0
11	2950	0	0
12	2050	2	0
13	2120	2	0
24	-1850	2	0
15	690	0	0
5	400	0	0
16	600	1	0
2	3380	1	0
6	650	2	0
3	390	1	0
17	1910	4	0
18	2530	3	0
19	1460	3	0
21	2100	2	0
1	1200	1	0
23	200	0	0
8	1140	0	0
9	6070	0	0
4	130	0	0
10	100	3	0
11	2960	0	0
12	1890	2	0
13	2120	2	0
24	-1850	2	0
15	690	0	0
5	400	0	0
16	600	1	0
2	3380	1	0
6	620	2	0
3	390	1	0
17	1900	4	0
18	2410	3	0
19	1520	3	0
21	2180	2	0
1	1200	1	0
23	200	0	0
8	1120	0	0
9	6060	0	0
4	140	0	0
10	110	3	0
11	2960	0	0
12	1870	2	0
13	2050	2	0
24	-1840	2	0
15	690	0	0
5	400	0	0
16	600	1	0
2	3400	1	0
6	590	2	0
3	390	1	0
17	1900	4	0
18	2370	3	0
19	1560	3	0
21	2160	2	0
1	1200	1	0
23	200	0	0
8	1130	0	0
9	6040	0	0
4	130	0	0
10	110	3	0
11	2900	0	0
12	1840	2	0
13	2050	2	0
24	-1850	2	0
15	700	0	0
5	400	0	0
16	600	1	0
2	3420	1	0
6	570	2	0
3	390	1	0
17	1890	4	0
18	2320	3	0
19	1540	3	0
21	2140	2	0
1	1200	1	0
23	500	0	0
8	1130	0	0
9	6030	0	0
4	140	0	0
10	110	3	0
11	2870	0	0
12	1810	2	0
13	2000	2	0
24	-1860	2	0
15	690	0	0
5	400	0	0
16	900	1	0
2	3430	1	0
6	560	2	0
3	390	1	0
17	1850	4	0
18	2340	3	0
19	1500	3	0
21	2100	2	0
1	1200	1	0
23	500	0	0
8	1130	0	0
9	6020	0	0
4	130	0	0
10	110	3	0
11	2830	0	0
12	1720	2	0
13	2000	2	0
24	-1860	2	0
15	700	0	0
5	400	0	0
16	900	1	0
2	3440	1	0
6	530	2	0
3	390	1	0
17	1840	4	0
18	2330	3	0
19	1480	3	0
21	2040	2	0
1	1200	1	0
23	400	0	0
8	1110	0	0
9	6020	0	0
4	130	0	0
10	110	3	0
11	2820	0	0
12	1650	2	0
13	1870	2	0
24	-1870	2	0
15	700	0	0
5	500	0	0
16	900	1	0
2	3440	1	0
6	470	2	0
3	390	1	0
17	500	4	0
18	2210	3	0
19	1450	3	0
21	1980	2	0
1	1200	1	0
23	400	0	0
8	1110	0	0
9	6020	0	0
4	130	0	0
10	110	3	0
11	2810	0	0
12	1650	2	0
13	1870	2	0
24	-1880	2	0
15	700	0	0
5	500	0	0
16	650	1	0
2	3440	1	0
6	400	2	0
3	390	1	0
17	500	4	0
18	2190	3	0
19	1410	3	0
21	1900	2	0
1	1200	1	0
23	600	0	0
8	2010	0	0
9	5980	0	0
4	130	0	0
10	110	3	0
11	2800	0	0
12	1650	2	0
13	1800	2	0
24	-1890	2	0
15	700	0	0
5	550	0	0
16	1000	1	0
2	3440	1	0
6	390	2	0
3	390	1	0
17	550	4	0
18	2160	3	0
19	1370	3	0
21	1860	2	0
1	1300	1	0
23	600	0	0
8	2080	0	0
9	5900	0	0
4	140	0	0
10	130	3	0
11	2790	0	0
12	1580	2	0
13	1800	2	0
24	-1900	2	0
15	700	0	0
5	550	0	0
16	650	1	0
2	3440	1	0
6	370	2	0
3	390	1	0
17	550	4	0
18	2140	3	0
19	1350	3	0
21	1900	2	0
1	1300	1	0
23	500	0	0
8	2040	0	0
9	5900	0	0
4	130	0	0
10	130	3	0
11	2760	0	0
12	1550	2	0
13	1750	2	0
24	-1920	2	0
15	700	0	0
5	550	0	0
16	650	1	0
2	3430	1	0
6	340	2	0
3	390	1	0
17	550	4	0
18	2130	3	0
19	1340	3	0
21	1840	2	0
1	1300	1	0
23	500	0	0
8	1960	0	0
9	5910	0	0
4	140	0	0
10	130	3	0
11	2740	0	0
12	1560	2	0
13	1750	2	0
24	-1930	2	0
15	710	0	0
5	550	0	0
16	650	1	0
2	3420	1	0
6	320	2	0
3	390	1	0
17	550	4	0
18	2130	3	0
19	1310	3	0
21	1780	2	0
1	1300	1	0
23	500	0	0
8	1890	0	0
9	5910	0	0
4	150	0	0
10	140	3	0
11	2730	0	0
12	1570	2	0
13	1650	2	0
24	-1940	2	0
15	720	0	0
5	550	0	0
16	650	1	0
2	3400	1	0
6	300	2	0
3	390	1	0
17	550	4	0
18	2160	3	0
19	1310	3	0
21	1830	2	0
1	1300	1	0
23	500	0	0
8	1820	0	0
9	5910	0	0
4	150	0	0
10	140	3	0
11	2740	0	0
12	1560	2	0
13	1650	2	0
24	-1940	2	0
15	710	0	0
5	550	0	0
16	650	1	0
2	3390	1	0
6	290	2	0
3	390	1	0
17	550	4	0
18	2190	3	0
19	1310	3	0
21	1770	2	0
1	1300	1	0
23	400	0	0
8	1890	0	0
9	5910	0	0
4	150	0	0
10	120	3	0
11	2740	0	0
12	1570	2	0
13	1680	2	0
24	-1950	2	0
15	840	0	0
5	500	0	0
16	650	1	0
2	3390	1	0
6	260	2	0
3	390	1	0
17	500	4	0
18	2200	3	0
19	1330	3	0
21	1830	2	0
1	1300	1	0
23	400	0	0
8	1850	0	0
9	5910	0	0
4	330	0	0
10	130	3	0
11	2720	0	0
12	1590	2	0
13	1700	2	0
24	-1970	2	0
15	860	0	0
5	500	0	0
16	650	1	0
2	3380	1	0
6	240	2	0
3	390	1	0
17	500	4	0
18	2230	3	0
19	1350	3	0
21	1780	2	0
1	1300	1	0
23	400	0	0
8	1770	0	0
9	5900	0	0
4	480	0	0
10	130	3	0
11	2720	0	0
12	1590	2	0
13	1700	2	0
24	-2010	2	0
15	980	0	0
5	500	0	0
16	650	1	0
2	3380	1	0
6	220	2	0
3	390	1	0
17	500	4	0
18	2230	3	0
19	1350	3	0
21	1800	2	0
1	1300	1	0
23	400	0	0
8	1690	0	0
9	5900	0	0
4	560	0	0
10	130	3	0
11	2720	0	0
12	1600	2	0
13	1660	2	0
24	-2030	2	0
15	970	0	0
5	500	0	0
16	650	1	0
2	3380	1	0
6	230	2	0
3	390	1	0
17	500	4	0
18	2240	3	0
19	1360	3	0
21	1790	2	0
1	1300	1	0
23	400	0	0
8	1580	0	0
9	5920	0	0
4	570	0	0
10	120	3	0
11	2720	0	0
12	1630	2	0
13	1700	2	0
